datapath_id,version,header_length,tos,total_length,flags,offset,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,rx_error_ave,rx_dropped_ave,tx_bytes_ave,tx_error_ave,tx_dropped_ave,label
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,696,1001,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,303,558,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,680,97,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,902,637,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,373,862,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,312,77,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,253,114,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,626,464,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,996,56,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,257,587,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,968,735,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,550,790,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,323,933,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,840,152,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,185,353,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,482,723,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,109,444,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,672,120,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,348,995,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,958,288,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,378,838,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,978,635,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,509,935,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,188,247,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,902,1020,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,709,175,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,582,586,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,603,716,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,711,519,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,881,285,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,238,110,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,488,493,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,659,527,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,556,76,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,714,460,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,188,533,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,943,179,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,673,523,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,553,439,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,322,304,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,159,128,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,67,424,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,855,555,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,260,930,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,811,882,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,325,280,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,203,455,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,828,421,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,668,467,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,607,185,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,12,262,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,990,912,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,722,415,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,24,267,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,994,41,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,198,789,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,285,316,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,701,253,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,381,780,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,742,994,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,79,502,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,553,103,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,131,642,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,585,963,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,161,67,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,692,974,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,733,684,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,280,240,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,182,9,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,75,767,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,70,435,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,295,109,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,445,870,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,210,557,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,980,862,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,969,486,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,823,935,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,587,649,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,82,926,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,868,355,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,318,747,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,88,567,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,773,932,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,870,218,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,504,871,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,1003,23,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,416,520,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,766,714,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,250,289,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,236,407,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,750,877,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,33,703,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,790,74,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,39,254,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,893,511,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,712,650,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,532,948,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,685,1008,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,952,252,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,586,239,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,821,262,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,521,789,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,786,295,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,826,487,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,285,545,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,557,980,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,643,182,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,837,1014,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,989,110,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,442,208,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,213,323,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,813,351,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,752,257,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,895,201,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,461,694,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,522,18,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,807,147,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,28,909,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,229,266,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.1,10.0.0.2,564,608,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,674,14,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,764,447,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,750,565,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,509,837,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,606,727,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,183,3,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,351,648,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,233,301,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,92,29,2,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,366,778,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,86,270,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,965,426,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.1,10.0.0.3,350,205,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,80,813,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,705,678,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,357,939,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,140,667,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,373,754,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,417,963,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,307,1022,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,450,875,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,555,867,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,826,403,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.1,10.0.0.4,398,58,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,684,38,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.4,10.0.0.1,279,75,32,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,756,571,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,758,716,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,1008,981,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,687,497,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,451,217,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,90,5,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,510,554,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,322,970,1,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,762,546,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,355,332,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,200,749,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,938,273,4,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,411,180,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,139,919,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,565,964,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,613,560,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,971,960,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,834,780,8,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,549,114,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,32,269,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,665,48,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.3,10.0.0.2,269,14,1,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,842,228,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,987,81,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26315,10.0.0.2,10.0.0.3,287,564,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.3,10.0.0.1,904,933,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,33,486,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,619,590,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,581,633,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.4,10.0.0.2,538,7,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.2,10.0.0.4,619,972,32,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,769,530,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26318,10.0.0.1,10.0.0.1,25,54,16,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.4,10.0.0.3,675,214,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,810,848,16,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26317,10.0.0.2,10.0.0.1,405,719,0,8,0,63373,1,52,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26312,10.0.0.4,10.0.0.4,967,800,4,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,157,899,2,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26316,10.0.0.2,10.0.0.2,1019,148,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26313,10.0.0.3,10.0.0.4,876,91,8,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
1,4,5,0,40,0,0,64,6,26314,10.0.0.3,10.0.0.3,999,568,0,8,0,63373,1,51,0,0,113,0,0,NORMAL_TCP
